"","id","day","prompt","prompt_index","responded","positive_mood","negative_mood","phys_activity","with_others"
"407","5",12,5,71,1,41.1419389485038,19.4297276236007,0,0
"408","5",12,6,72,1,62.0285047576753,12.2269475151829,11.2937453477193,0
"409","5",13,1,73,0,NA,NA,NA,NA
"410","5",13,2,74,1,49.4889572537939,33.5182609247977,0,0
"411","5",13,3,75,1,29.3137927893447,25.9985502948893,0,1
"412","5",13,4,76,0,NA,NA,NA,NA
"413","5",13,5,77,1,72.8259125300124,25.9237111452508,35.7972690961097,1
"414","5",13,6,78,0,NA,NA,NA,NA
"415","5",14,1,79,0,NA,NA,NA,NA
"416","5",14,2,80,1,37.3173893132745,28.6099197361459,41.956939804126,1
"417","5",14,3,81,1,29.3259242458597,31.666036362531,0,0
"418","5",14,4,82,1,56.9271423527011,24.2110902023957,84.8038993102113,1
"419","5",14,5,83,1,65.8062822724732,31.8352977902623,53.9232943202573,0
"420","5",14,6,84,1,29.8817970042997,27.610813871059,63.0547983769085,1
"421","6",1,1,1,1,74.7508767458626,25.4062018670942,0,1
"422","6",1,2,2,1,68.5692354153462,26.9595053061485,12.6938602197283,1
"423","6",1,3,3,1,60.2037980368961,31.4403625722309,7.04844901839245,0
"424","6",1,4,4,0,NA,NA,NA,NA
"425","6",1,5,5,1,52.5363062297339,4.24601983907957,11.8848655250965,1
"426","6",1,6,6,1,63.1887741811037,29.2640117693264,21.7454060968876,1
"427","6",2,1,7,0,NA,NA,NA,NA
"428","6",2,2,8,0,NA,NA,NA,NA
"429","6",2,3,9,1,77.8696594366401,28.9124934525118,0,1
"430","6",2,4,10,0,NA,NA,NA,NA
"431","6",2,5,11,1,79.3478254203551,31.0087412487193,13.269554847592,1
"432","6",2,6,12,0,NA,NA,NA,NA
"433","6",3,1,13,1,55.7767801677638,31.2491462603939,0,0
"434","6",3,2,14,1,48.5118677696036,4.86186678060931,13.4062242636295,1
"435","6",3,3,15,1,48.1212550587438,11.4692778341047,25.0359258623173,1
"436","6",3,4,16,1,62.8093606395186,33.2103042584673,0,0
"437","6",3,5,17,0,NA,NA,NA,NA
"438","6",3,6,18,1,45.8832233181887,43.0192891270111,21.723864954485,1
"439","6",4,1,19,0,NA,NA,NA,NA
"440","6",4,2,20,1,62.4582270839382,2.61433616053421,13.8005533162911,0
"441","6",4,3,21,1,80.889493845143,30.3971417007978,38.6327161502576,0
"442","6",4,4,22,1,84.3859503328639,15.4261979836819,25.4587298224089,0
"443","6",4,5,23,0,NA,NA,NA,NA
"444","6",4,6,24,1,64.6414931632572,41.8071183913983,0,0
"445","6",5,1,25,1,66.9553671183016,37.3387625015132,0,1
"446","6",5,2,26,1,72.7549198479743,26.1777121037231,0,0
"447","6",5,3,27,1,74.2115439067786,16.4430630089541,0,0
"448","6",5,4,28,1,40.4156388098927,23.5960548040249,0,0
"449","6",5,5,29,1,65.1667976242461,17.7449854988628,0,0
"450","6",5,6,30,1,71.955205049524,16.2652830899931,24.1083793989008,0
"451","6",6,1,31,1,62.557823994565,10.2990055359778,35.9448399120908,1
"452","6",6,2,32,1,67.3071600603873,25.2589446226728,20.9187233343459,1
"453","6",6,3,33,1,75.3068954607065,32.878119369947,0,0
"454","6",6,4,34,1,62.8266885821283,26.0117588645078,3.65860577320369,1
"455","6",6,5,35,1,83.0442334916515,16.4234501870075,10.555871179185,0
"456","6",6,6,36,1,70.0294780256549,27.1279594071384,21.6729510301185,0
"457","6",7,1,37,1,45.4497147363594,30.6229588116496,48.9639181351969,0
"458","6",7,2,38,1,62.3520622628011,25.9451295807119,0,1
"459","6",7,3,39,1,71.4096593847532,31.4151053589024,35.7463904061318,0
"460","6",7,4,40,1,66.550195168369,8.0937580004086,0,0
"461","6",7,5,41,1,48.134249612096,22.7652373780967,0,0
"462","6",7,6,42,1,41.9906156269098,16.9781670484947,23.1292191171097,1
"463","6",8,1,43,1,63.7814816692291,28.8784507796327,17.5156584203272,1
"464","6",8,2,44,0,NA,NA,NA,NA
"465","6",8,3,45,0,NA,NA,NA,NA
"466","6",8,4,46,1,69.1301729929997,29.9608819432575,0,1
"467","6",8,5,47,1,71.5671386384996,18.1643393032668,5.23549442888251,0
"468","6",8,6,48,1,76.2935588759259,30.5729433754631,30.7924953521633,1
"469","6",9,1,49,1,71.6474758791784,20.5744683016344,0,0
"470","6",9,2,50,1,67.541391113087,18.1090970988394,0,1
"471","6",9,3,51,0,NA,NA,NA,NA
"472","6",9,4,52,1,58.5005079900795,18.8501021272084,9.61675499253628,0
"473","6",9,5,53,0,NA,NA,NA,NA
"474","6",9,6,54,1,70.0204463977834,27.6692798304892,0,1
"475","6",10,1,55,0,NA,NA,NA,NA
"476","6",10,2,56,1,68.4261795058243,19.9270668622474,17.5462880775789,1
"477","6",10,3,57,1,63.4704716402485,38.3099794025684,0,1
"478","6",10,4,58,0,NA,NA,NA,NA
"479","6",10,5,59,1,64.1899333838621,11.3213422641425,0,0
"480","6",10,6,60,1,59.9400174056706,27.3121310704785,34.0933216599263,0
"481","6",11,1,61,1,61.4725877842938,33.9470035856168,20.3605065832369,0
"482","6",11,2,62,0,NA,NA,NA,NA
"483","6",11,3,63,0,NA,NA,NA,NA
"484","6",11,4,64,1,66.5803000104965,45.5205389658709,0,0
"485","6",11,5,65,1,57.3595608586679,26.8386991267655,0,0
"486","6",11,6,66,1,69.381292576824,32.1699853600567,0,1
"487","6",12,1,67,1,74.9054712727097,23.7366493373428,9.2965623072565,1
"488","6",12,2,68,0,NA,NA,NA,NA
"489","6",12,3,69,1,60.9321790940495,12.3485865274508,0,1
"490","6",12,4,70,0,NA,NA,NA,NA
"491","6",12,5,71,0,NA,NA,NA,NA
"492","6",12,6,72,0,NA,NA,NA,NA
"493","6",13,1,73,1,65.108792497394,14.2468665989845,24.5648110197369,1
"494","6",13,2,74,1,61.4535753816759,26.6559128076555,0,1
"495","6",13,3,75,1,52.3437266673382,17.1500695806226,30.2270539026007,1
"496","6",13,4,76,1,77.3823310084249,17.1638113012632,0,1
"497","6",13,5,77,1,59.1069557126996,31.4650770160804,12.3639112569253,1
"498","6",13,6,78,1,66.2216927217571,30.2556946278793,19.2127052559561,0
"499","6",14,1,79,1,89.9514969156211,46.0430402903443,30.094557059001,0
"500","6",14,2,80,1,57.496041422569,23.927757897902,20.3915665265582,0
"501","6",14,3,81,1,56.5731910386564,5.35132004709056,0,0
"502","6",14,4,82,1,66.4445906583834,13.6378163933437,20.5215670087682,1
"503","6",14,5,83,1,61.1733464280148,29.761176712804,4.00233521869165,0
"504","6",14,6,84,0,NA,NA,NA,NA
"505","7",1,1,1,1,56.7280126889462,32.005407160848,65.0080135707854,0
"506","7",1,2,2,1,54.5630316257312,32.3242210178493,64.21358455129,1
"507","7",1,3,3,1,38.9152466164811,44.1884562036989,56.0198712558495,0
"508","7",1,4,4,0,NA,NA,NA,NA
"509","7",1,5,5,1,58.9895531136372,21.7159222454924,52.8603431143489,0
"510","7",1,6,6,0,NA,NA,NA,NA
"511","7",2,1,7,1,40.3456534957208,23.5753620085097,46.0861778020637,0
"512","7",2,2,8,1,66.6453710643597,26.709021806143,38.456936060318,1
"513","7",2,3,9,1,52.7225640423242,37.9103220431376,72.0313064886862,0
"514","7",2,4,10,1,45.3358793246716,28.2399021176551,50.6959933758041,0
"515","7",2,5,11,1,61.0932116494191,9.08015529686125,71.0693820157182,0
"516","7",2,6,12,1,67.4623605022429,10.5274329539641,42.844367453126,1
"517","7",3,1,13,1,63.6320739056003,6.87210256196603,0,0
"518","7",3,2,14,1,39.6700960880549,33.1160219984409,70.8306117148438,1
"519","7",3,3,15,0,NA,NA,NA,NA
"520","7",3,4,16,1,55.6114668823714,16.7237792774417,0,0
"521","7",3,5,17,1,35.4344609125455,10.4246485963086,0,1
"522","7",3,6,18,1,47.227158861957,34.5264171169702,68.400297984737,1
"523","7",4,1,19,0,NA,NA,NA,NA
"524","7",4,2,20,0,NA,NA,NA,NA
"525","7",4,3,21,1,54.4919432426296,13.0907470500642,0,0
"526","7",4,4,22,1,54.0089402164357,19.4975513957268,58.9107684702288,0
"527","7",4,5,23,1,62.4986891230389,24.9755359143546,31.6519524975333,0
"528","7",4,6,24,1,51.1738920784479,24.42059790087,32.5261051881319,0
"529","7",5,1,25,1,41.852456830108,10.8093990446732,61.4025779320917,0
"530","7",5,2,26,1,50.3584050423877,20.1625325098468,45.955126549858,0
"531","7",5,3,27,1,49.2948576950709,35.2329631667137,30.0039506527409,1
"532","7",5,4,28,1,52.2858289568421,11.972579415811,45.4293880799055,1
"533","7",5,5,29,0,NA,NA,NA,NA
"534","7",5,6,30,1,58.6106749169935,18.7102095342982,28.0095828966966,1
"535","7",6,1,31,1,73.2857185198659,24.6627211093821,60.2571627234488,1
"536","7",6,2,32,1,65.1793284301457,28.4690358600511,0,1
"537","7",6,3,33,1,73.3396485600637,23.8487500677548,43.8782901503447,0
"538","7",6,4,34,1,35.4361674175315,37.9479068380919,68.7157991112132,1
"539","7",6,5,35,0,NA,NA,NA,NA
"540","7",6,6,36,1,45.1353420656391,25.2779455253246,24.3732596848574,0
"541","7",7,1,37,1,48.0897810912564,29.5483176807438,49.2168213129537,0
"542","7",7,2,38,1,47.296602187549,22.3295958336595,49.099257977789,1
"543","7",7,3,39,1,57.3130663174113,15.8177155787268,84.0269426836903,1
"544","7",7,4,40,1,36.6769644231154,41.6476280298176,39.1577576350214,0
"545","7",7,5,41,1,45.4811722578152,32.0573765875553,0,1
"546","7",7,6,42,1,45.1289835547065,33.0726558811997,43.821290993781,0
"547","7",8,1,43,1,47.3174895016967,10.9962595805208,73.2920744738154,1
"548","7",8,2,44,1,44.5579544445162,17.8304704715579,0,0
"549","7",8,3,45,1,66.2482790626809,2.58880819118963,43.9265020088414,0
"550","7",8,4,46,1,61.0372330171547,25.8474789393311,25.8531314382912,1
"551","7",8,5,47,1,54.6709664951853,5.02003167509496,62.3364827484427,0
"552","7",8,6,48,0,NA,NA,NA,NA
"553","7",9,1,49,1,87.0160468555612,28.0901904502501,16.4909123005219,0
"554","7",9,2,50,0,NA,NA,NA,NA
"555","7",9,3,51,1,66.6173684769993,18.0575937340165,0,0
"556","7",9,4,52,1,29.1141375547123,26.1631316551758,51.386910233819,1
"557","7",9,5,53,1,49.1389386988737,21.504606992093,44.8587037166453,0
"558","7",9,6,54,1,61.0282845566199,29.7445720843725,0,0
"559","7",10,1,55,1,56.4661981154432,14.0606057894483,73.2559284041134,0
"560","7",10,2,56,1,59.1203505949889,18.1842828321826,53.8801292265288,0
"561","7",10,3,57,1,58.8969775156048,9.45699059537316,0,1
"562","7",10,4,58,1,46.5890651768635,8.48638365234329,0,1
"563","7",10,5,59,1,48.8015154343009,22.1151185180608,57.509058765751,1
"564","7",10,6,60,1,40.6955216116092,18.3936063663197,40.7219317323781,0
"565","7",11,1,61,0,NA,NA,NA,NA
"566","7",11,2,62,1,28.4832436254384,11.9245131199611,42.360012297951,0
"567","7",11,3,63,1,48.4433089562528,16.9985479856183,46.4454549041411,1
"568","7",11,4,64,1,61.5556848963454,45.2298558186262,0,0
"569","7",11,5,65,1,49.3183099721925,25.8192927975343,59.6143997434018,0
"570","7",11,6,66,1,69.2198420558909,27.1332076305181,50.930329621121,1
"571","7",12,1,67,1,61.9086723541533,12.4311276400911,67.1673934372321,0
"572","7",12,2,68,1,41.4219003507364,42.4644540727677,59.9367524981832,0
"573","7",12,3,69,1,51.0922205358775,33.1877215744669,35.2214755891182,0
"574","7",12,4,70,1,51.9491280552861,36.7482447130392,0,1
"575","7",12,5,71,1,55.0400916329903,30.4791598685793,51.8542847229068,0
"576","7",12,6,72,1,45.4728281452081,21.4658389368535,57.9677757467013,1
"577","7",13,1,73,1,44.4058681198884,16.7653112573809,69.6773620227096,1
"578","7",13,2,74,1,48.6622840360288,14.0303477007475,0,0
"579","7",13,3,75,1,62.7589202683542,26.4866642324681,52.6620074222529,1
"580","7",13,4,76,1,65.2940812589168,16.1650848459387,48.7332692396202,0
"581","7",13,5,77,1,44.5685176520986,24.5162326569865,0,0
"582","7",13,6,78,1,52.4746349399494,23.8019462483863,54.6772911172456,0
"583","7",14,1,79,1,39.8028530216713,26.9708381462009,34.3865908201652,0
"584","7",14,2,80,1,42.7126082666183,20.0848097072072,37.9981875599118,1
"585","7",14,3,81,0,NA,NA,NA,NA
"586","7",14,4,82,0,NA,NA,NA,NA
"587","7",14,5,83,1,27.7217740096829,13.2431658267673,39.66773541619,1
"588","7",14,6,84,1,61.0267797466386,19.2819231811172,49.9486563749995,1
"589","8",1,1,1,1,64.7480293591373,17.0130378780921,52.9150960319918,0
"590","8",1,2,2,1,49.898303050094,29.0318135556468,0,0
"591","8",1,3,3,1,71.3758028744339,42.181837830096,33.638986841772,1
"592","8",1,4,4,1,81.6075246143476,25.2640937819196,37.5949145308834,0
"593","8",1,5,5,1,29.278719779153,31.1154344450576,0,0
"594","8",1,6,6,1,73.6819545656955,18.5992383881303,53.4052998133975,0
"595","8",2,1,7,1,74.6136174501357,34.7674410491903,43.7395344694987,0
"596","8",2,2,8,1,61.7041315492923,26.2592834054481,38.7215253656959,0
"597","8",2,3,9,1,53.6018878868381,2.98940862456957,57.5860802098393,0
"598","8",2,4,10,0,NA,NA,NA,NA
"599","8",2,5,11,1,49.3221302201308,33.3750301133701,0,0
"600","8",2,6,12,0,NA,NA,NA,NA
"601","8",3,1,13,1,34.6077164269717,26.6204815148998,0,1
"602","8",3,2,14,1,52.1237932756174,32.5300628384101,0,0
"603","8",3,3,15,1,71.72041471292,25.9797819008826,12.7145550366238,1
"604","8",3,4,16,0,NA,NA,NA,NA
"605","8",3,5,17,0,NA,NA,NA,NA
"606","8",3,6,18,1,59.2783024651882,34.1682018692121,25.9556419441553,1
"607","8",4,1,19,1,61.2112380708469,31.4539555667198,56.7010751955766,0
"608","8",4,2,20,1,65.5845461490556,33.9409109329887,0,1
"609","8",4,3,21,1,48.6108467406009,24.5089352964544,37.4629062948479,1
"610","8",4,4,22,1,50.5903461613708,30.3545434319873,30.8221881186071,0
"611","8",4,5,23,1,54.7961919902948,32.7475890583219,45.8213774540855,0
"612","8",4,6,24,0,NA,NA,NA,NA
"613","8",5,1,25,1,64.9975014970501,13.4470350634194,37.0788348304345,1
"614","8",5,2,26,1,58.745251520022,32.0159571656976,42.8322985662372,0
"615","8",5,3,27,1,46.4797483912986,21.039483396915,68.9087911949012,0
"616","8",5,4,28,1,58.829671838732,13.6951056760716,35.2341975887205,1
"617","8",5,5,29,1,64.5892066791658,33.4407065362612,0,0
"618","8",5,6,30,0,NA,NA,NA,NA
"619","8",6,1,31,1,49.2230812576768,27.9022740449844,61.2578473444636,1
"620","8",6,2,32,0,NA,NA,NA,NA
"621","8",6,3,33,1,57.2399549241918,22.5743095529244,53.9468221644875,0
"622","8",6,4,34,1,63.9855350001291,24.318943900148,49.8578476605878,1
"623","8",6,5,35,0,NA,NA,NA,NA
"624","8",6,6,36,0,NA,NA,NA,NA
"625","8",7,1,37,0,NA,NA,NA,NA
"626","8",7,2,38,1,35.3173374668777,20.9819909584915,67.7845313770144,0
"627","8",7,3,39,1,61.1995682154106,28.9255326498329,32.7819011865936,1
"628","8",7,4,40,1,68.4720980819101,50.0460245689157,42.6611807654772,0
"629","8",7,5,41,1,62.9283408255939,37.1645853093245,81.7618560861266,0
"630","8",7,6,42,1,74.6240398532664,46.8187178827542,63.3676093233496,1
"631","8",8,1,43,1,66.8797416685599,43.267448702542,27.4992791587798,0
"632","8",8,2,44,1,52.833396312339,33.3568714507917,37.6682250359104,0
"633","8",8,3,45,1,77.2388778920809,15.4065512460044,52.3397067081451,1
"634","8",8,4,46,1,65.199622022223,31.9780364701627,44.0298419548911,0
"635","8",8,5,47,1,66.8142562256719,27.2353571848588,46.1972605046696,0
"636","8",8,6,48,1,48.8168740305592,17.8568715914821,36.0694310362386,0
"637","8",9,1,49,1,56.8869731351047,8.65503276398187,38.0292184366737,1
"638","8",9,2,50,0,NA,NA,NA,NA
"639","8",9,3,51,1,59.0084178445404,24.328726354586,34.1297812078259,0
"640","8",9,4,52,1,76.2577085375274,35.8035550820797,55.0108439989741,0
"641","8",9,5,53,1,54.3885213589557,4.73771543244209,0,0
"642","8",9,6,54,1,60.6612962294077,38.567996076973,46.4614021370705,0
"643","8",10,1,55,0,NA,NA,NA,NA
"644","8",10,2,56,1,40.8263967191089,23.5174177929583,0,1
"645","8",10,3,57,1,43.4465218382285,38.4096014019361,0,0
"646","8",10,4,58,1,48.7486559656182,34.393773599908,48.7892088045949,0
"647","8",10,5,59,1,63.4889923150491,29.4097333003845,46.202518389642,0
"648","8",10,6,60,1,60.8445209503338,26.7105251454237,0,0
"649","8",11,1,61,1,74.8398555632932,30.8129454958135,49.2685428082593,0
"650","8",11,2,62,1,45.0655043946263,22.9463991621878,36.6517630073422,0
"651","8",11,3,63,0,NA,NA,NA,NA
"652","8",11,4,64,0,NA,NA,NA,NA
"653","8",11,5,65,1,79.3039676535657,42.5843846411507,0,1
"654","8",11,6,66,1,72.8908354860161,38.7905568700796,43.6708023264582,1
"655","8",12,1,67,0,NA,NA,NA,NA
"656","8",12,2,68,1,56.8450556820018,31.3434673611927,49.4085194533097,0
"657","8",12,3,69,0,NA,NA,NA,NA
"658","8",12,4,70,1,81.4231654976524,35.6226823150777,29.3647326459713,1
"659","8",12,5,71,1,60.3396542055148,31.6769300966988,52.6905303833534,1
"660","8",12,6,72,1,64.8348730637672,22.876799376534,45.7959433157374,0
"661","8",13,1,73,1,68.2737590726904,36.5072166931192,0,0
"662","8",13,2,74,1,68.1563849320003,32.4365672290593,31.2813759340886,1
"663","8",13,3,75,1,39.826180013584,22.012228505802,23.878678703071,0
"664","8",13,4,76,1,68.7594732873581,23.1420826962246,54.9314786908659,1
"665","8",13,5,77,1,48.7893948077214,17.5224973951061,52.512298076927,1
"666","8",13,6,78,1,59.4986307173549,11.6564412477497,69.8178822036102,0
"667","8",14,1,79,1,36.7453778188438,23.6037285481506,35.0782170819726,1
"668","8",14,2,80,1,62.4505299532265,35.5503283975126,40.4354842372685,0
"669","8",14,3,81,1,47.818427211003,41.7590238425761,70.9208967006268,1
"670","8",14,4,82,0,NA,NA,NA,NA
"671","8",14,5,83,0,NA,NA,NA,NA
"672","8",14,6,84,1,42.8302279704743,19.3348695331466,0,0
"673","9",1,1,1,1,59.1187908559931,12.0765382779733,17.8683647229684,0
"674","9",1,2,2,1,56.2376093136543,22.4161861370338,31.0590340218053,1
"675","9",1,3,3,1,60.7332981461964,28.5993007266929,67.8548136464734,1
"676","9",1,4,4,1,46.1294853008509,22.9315479255696,51.3839047058353,0
"677","9",1,5,5,1,54.6938367090122,37.3610428736544,55.825984939722,0
"678","9",1,6,6,1,57.4515653242092,31.1185599860744,46.6731225159789,0
"679","9",2,1,7,1,51.491702603153,20.8171225084363,25.5195654582181,0
"680","9",2,2,8,1,39.2319367482197,41.5034749809378,33.9849708011143,0
"681","9",2,3,9,1,66.0620143395328,20.288116087462,29.6206752003448,0
"682","9",2,4,10,1,72.5285986831426,14.8271378097491,22.4354132956091,0
"683","9",2,5,11,1,76.7416463019265,29.3832651632498,13.0119673938924,1
"684","9",2,6,12,0,NA,NA,NA,NA
"685","9",3,1,13,1,50.265954992159,10.0994546272092,32.963277260256,0
"686","9",3,2,14,1,50.9800422033245,26.351111643774,0,1
"687","9",3,3,15,1,48.8484495147561,9.18847375107591,19.0344061474925,0
"688","9",3,4,16,1,49.3580091363771,28.5749085757302,51.6966923731485,0
"689","9",3,5,17,1,51.8947874575369,24.9709495709324,0,0
"690","9",3,6,18,1,28.8404508738443,21.4236924393164,30.3512716551508,0
"691","9",4,1,19,1,52.6471501952746,16.3595929036416,37.8340224543938,0
"692","9",4,2,20,1,55.3365494781788,25.4305762730512,34.1190395470881,0
"693","9",4,3,21,0,NA,NA,NA,NA
"694","9",4,4,22,1,31.4266354883089,42.3381841951197,20.3533550957069,0
"695","9",4,5,23,1,48.1928833796708,33.9085412836198,0,0
"696","9",4,6,24,1,15.0533364895585,44.8743822556962,22.8631927518525,1
"697","9",5,1,25,1,72.5829765375697,31.148259251343,56.1594903252359,0
"698","9",5,2,26,1,60.7990089880405,34.9724929102055,32.4826566357793,0
"699","9",5,3,27,1,40.7923673497994,54.0501396947086,55.4911088791746,0
"700","9",5,4,28,1,52.6940212979116,10.0904909498103,39.6648093596198,1
"701","9",5,5,29,1,50.5269610876477,6.06311281824701,43.8158358978883,1
"702","9",5,6,30,1,32.5898507683304,16.5786755335715,24.1023790285949,0
"703","9",6,1,31,1,41.9711986274668,37.1500760381939,21.7719309175522,0
"704","9",6,2,32,0,NA,NA,NA,NA
"705","9",6,3,33,1,38.6425555098448,43.819932033963,35.6532533219863,0
"706","9",6,4,34,1,43.4956626512656,40.3434586348886,73.726887171116,1
"707","9",6,5,35,0,NA,NA,NA,NA
"708","9",6,6,36,1,67.2370410163415,6.5318965000002,35.670108264063,0
"709","9",7,1,37,0,NA,NA,NA,NA
"710","9",7,2,38,1,59.1641401423491,35.1888288790095,31.0803911748792,0
"711","9",7,3,39,1,61.7696087158976,25.9902156534655,29.655767657654,0
"712","9",7,4,40,1,47.9516095931637,35.9166748761102,46.9248663545278,0
"713","9",7,5,41,1,38.9697945303811,16.1027447633697,22.3166338339823,1
"714","9",7,6,42,1,54.5536325151327,31.6622909183259,10.4979268041144,0
"715","9",8,1,43,0,NA,NA,NA,NA
"716","9",8,2,44,1,69.827673078892,28.2191382219209,24.0335893015057,0
"717","9",8,3,45,1,46.2730488317336,39.7331856823007,34.5854243769764,0
"718","9",8,4,46,1,48.7847060578611,21.7493448701174,44.1982138929406,0
"719","9",8,5,47,1,60.7052607658715,30.5355771978468,35.7260018869512,1
"720","9",8,6,48,1,44.5494701462676,14.3111853281061,31.4025734112098,0
"721","9",9,1,49,1,52.2970046070099,25.4461175096533,64.0898483640255,0
"722","9",9,2,50,1,58.4715033890322,10.3746839762759,59.7210797465253,1
"723","9",9,3,51,0,NA,NA,NA,NA
"724","9",9,4,52,1,37.9726254680835,27.8322034557219,24.0168059420777,1
"725","9",9,5,53,1,56.2653357914867,36.3599248436518,23.1242056624203,0
"726","9",9,6,54,1,49.1540688203768,24.0162115398583,28.5751283051391,1
"727","9",10,1,55,1,28.2741495761163,27.6063449545822,58.4162180526737,0
"728","9",10,2,56,1,55.7473575487863,37.8036161071875,62.916742806433,1
"729","9",10,3,57,1,54.094002201083,11.1497707452884,41.6708791354944,0
"730","9",10,4,58,1,32.3671559460745,26.8632076891408,21.1263465196421,1
"731","9",10,5,59,0,NA,NA,NA,NA
"732","9",10,6,60,1,50.4109157093113,38.1554186275089,28.5769002422193,0
"733","9",11,1,61,1,45.8328420299535,26.594003560756,37.3051102958172,0
"734","9",11,2,62,0,NA,NA,NA,NA
"735","9",11,3,63,1,33.5997930312897,8.11742857235452,38.8201816749712,1
"736","9",11,4,64,1,41.0608979219592,20.6210717281139,0,0
"737","9",11,5,65,0,NA,NA,NA,NA
"738","9",11,6,66,1,69.8392879324717,46.5892652048257,32.6452632634716,1
"739","9",12,1,67,1,50.649362124887,41.2212369762331,37.0581334052605,0
"740","9",12,2,68,0,NA,NA,NA,NA
"741","9",12,3,69,1,70.9740481568502,27.3213315403511,28.4858684147775,1
"742","9",12,4,70,1,49.7382995011353,36.9639098257508,30.133207454327,1
"743","9",12,5,71,1,59.1354975364734,22.6506159410644,41.8290959602667,0
"744","9",12,6,72,1,65.9739396330926,17.8317235982218,13.2924508979201,1
"745","9",13,1,73,0,NA,NA,NA,NA
"746","9",13,2,74,1,68.1155495031434,17.5721673256298,39.7972832983001,0
"747","9",13,3,75,1,43.0213559322303,10.5232333047028,32.0618143233006,1
"748","9",13,4,76,1,71.6958446356354,18.1964278108686,47.855252592874,0
"749","9",13,5,77,1,30.6376079085995,41.66651764748,32.1600185988692,0
"750","9",13,6,78,1,40.8080538229307,35.0345187689933,37.8267669871293,0
"751","9",14,1,79,0,NA,NA,NA,NA
"752","9",14,2,80,1,55.3097258122818,25.3437842552038,22.6651997378396,1
"753","9",14,3,81,1,46.8310276927488,22.3189512341557,31.1763497427891,1
"754","9",14,4,82,1,59.5097429589157,25.8862382417793,34.8067861094069,0
"755","9",14,5,83,1,57.5527645581554,29.5339266417878,20.2370380646752,0
"756","9",14,6,84,1,60.6587420934994,45.3632982184715,36.6182475879935,0
"757","10",1,1,1,1,86.6079126716357,20.4817714670921,0,0
"758","10",1,2,2,1,51.7149719164598,18.2842614931011,0,0
"759","10",1,3,3,1,80.4580801374031,23.3466226361576,25.9909324428135,0
"760","10",1,4,4,1,65.6327911552596,30.5245929332047,28.9421091027582,0
"761","10",1,5,5,0,NA,NA,NA,NA
"762","10",1,6,6,0,NA,NA,NA,NA
"763","10",2,1,7,1,58.6299376700941,11.5793910866215,31.6303177237696,0
"764","10",2,2,8,1,65.2246417398499,23.5928467355791,19.0072850208056,1
"765","10",2,3,9,1,45.5354466193239,18.7723924714227,35.3744482725174,0
"766","10",2,4,10,1,64.4979869179959,12.3019440697449,29.9789741948116,0
"767","10",2,5,11,1,74.9396546156399,5.32161009331699,37.9257993973915,1
"768","10",2,6,12,1,53.2427353472464,27.6145053774945,26.6615187823373,0
"769","10",3,1,13,1,68.7602115414268,26.8094719585449,42.1762720613065,0
"770","10",3,2,14,1,52.6801535509345,19.1548609279439,33.7335935672199,0
"771","10",3,3,15,1,68.1981701468282,11.9794724568283,0,0
"772","10",3,4,16,1,79.556577889911,16.4625294187069,32.9562062576165,1
"773","10",3,5,17,1,42.6597930960719,9.2976708839311,29.5248073006546,1
"774","10",3,6,18,1,96.4953775568086,13.4867383969821,12.1246114262239,0
"775","10",4,1,19,1,54.8053761029909,18.0702562918934,16.4253654699743,1
"776","10",4,2,20,0,NA,NA,NA,NA
"777","10",4,3,21,1,93.7675995223447,18.4961961948791,0,1
"778","10",4,4,22,1,57.492492090322,25.008180561707,0,0
"779","10",4,5,23,1,60.7129306280857,0,15.7968860391791,0
"780","10",4,6,24,1,81.078184305571,40.3832141365702,0,0
"781","10",5,1,25,1,59.0083392015984,37.4395699144278,36.1905747582564,0
"782","10",5,2,26,1,57.3329315614703,23.5480345415202,28.9403387791841,0
"783","10",5,3,27,1,87.7918117275225,5.08955004741011,15.5654839141584,0
"784","10",5,4,28,1,90.0156939874506,26.9910041070793,54.1029233100439,0
"785","10",5,5,29,1,66.0939584629756,0,0,0
"786","10",5,6,30,0,NA,NA,NA,NA
"787","10",6,1,31,1,91.6633469687279,28.560754453824,35.5055354444398,1
"788","10",6,2,32,1,67.9949219315924,5.81552751697211,57.037986320928,1
"789","10",6,3,33,1,59.052070698402,26.3425131758372,32.8741658949516,0
"790","10",6,4,34,1,60.7393165968342,18.270577494649,43.1223294577008,1
"791","10",6,5,35,0,NA,NA,NA,NA
"792","10",6,6,36,1,75.298579669161,16.9773084817505,26.4117235696141,0
"793","10",7,1,37,0,NA,NA,NA,NA
"794","10",7,2,38,1,68.6657431897586,29.763879735161,9.53934915165978,0
"795","10",7,3,39,1,71.0129350083577,11.3626576136321,18.2890099775267,0
"796","10",7,4,40,1,62.9562054068334,0,0,0
"797","10",7,5,41,0,NA,NA,NA,NA
"798","10",7,6,42,1,64.9057681026114,0,26.0052124835729,0
"799","10",8,1,43,1,92.7207307755356,23.7399997107159,52.3356304076744,0
"800","10",8,2,44,1,75.8596551018272,19.571965456636,36.5084101520925,0
"801","10",8,3,45,1,80.6783790542075,22.7053252795991,47.0846467563829,0
"802","10",8,4,46,1,86.5258675930066,30.9031574003614,25.2738002324693,1
"803","10",8,5,47,1,68.2549398113288,19.2677753677279,12.0722623910176,0
"804","10",8,6,48,0,NA,NA,NA,NA
"805","10",9,1,49,1,61.5027727083633,9.54065184656643,56.9166628052979,0
